EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-3819957,Fog,Moderate,2018-06-12 15:22:00+00:00,2018-06-12 15:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819958,Fog,Moderate,2018-06-12 16:05:00+00:00,2018-06-12 16:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819959,Fog,Moderate,2018-06-13 16:47:00+00:00,2018-06-13 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819960,Cold,Severe,2018-06-14 10:47:00+00:00,2018-06-14 11:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819961,Fog,Moderate,2018-06-14 15:30:00+00:00,2018-06-14 16:54:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819962,Fog,Severe,2018-06-14 16:54:00+00:00,2018-06-14 17:03:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819963,Fog,Moderate,2018-06-14 17:03:00+00:00,2018-06-14 22:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819964,Fog,Moderate,2018-06-20 14:47:00+00:00,2018-06-20 23:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819965,Cold,Severe,2018-06-21 06:47:00+00:00,2018-06-21 07:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819966,Fog,Moderate,2018-06-21 12:47:00+00:00,2018-06-21 13:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819967,Fog,Moderate,2018-06-21 14:47:00+00:00,2018-06-21 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819968,Fog,Moderate,2018-06-21 23:47:00+00:00,2018-06-22 00:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819969,Cold,Severe,2018-06-22 05:59:00+00:00,2018-06-22 06:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819970,Fog,Moderate,2018-06-22 07:47:00+00:00,2018-06-22 08:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819971,Fog,Moderate,2018-06-22 10:47:00+00:00,2018-06-22 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819972,Fog,Moderate,2018-06-23 08:12:00+00:00,2018-06-23 08:26:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819973,Fog,Moderate,2018-06-23 09:27:00+00:00,2018-06-23 10:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819974,Fog,Moderate,2018-06-23 12:47:00+00:00,2018-06-23 15:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819975,Fog,Moderate,2018-06-23 17:47:00+00:00,2018-06-23 18:13:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819976,Fog,Moderate,2018-06-26 16:47:00+00:00,2018-06-26 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819977,Fog,Moderate,2018-06-27 14:47:00+00:00,2018-06-27 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819978,Fog,Moderate,2018-06-28 15:31:00+00:00,2018-06-28 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819979,Cold,Severe,2018-07-04 20:47:00+00:00,2018-07-04 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819980,Fog,Moderate,2018-07-05 05:47:00+00:00,2018-07-05 08:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819981,Fog,Moderate,2018-07-17 15:47:00+00:00,2018-07-17 19:03:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819982,Fog,Moderate,2018-07-26 07:26:00+00:00,2018-07-26 08:17:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819983,Fog,Moderate,2018-07-26 11:47:00+00:00,2018-07-26 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819984,Fog,Moderate,2018-07-26 19:47:00+00:00,2018-07-26 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819985,Fog,Moderate,2018-07-27 06:05:00+00:00,2018-07-27 06:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819986,Fog,Moderate,2018-07-27 07:47:00+00:00,2018-07-27 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819987,Fog,Moderate,2018-07-28 09:47:00+00:00,2018-07-28 13:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819988,Fog,Moderate,2018-07-28 14:43:00+00:00,2018-07-28 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819989,Fog,Moderate,2018-07-29 14:47:00+00:00,2018-07-29 15:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819990,Fog,Moderate,2018-08-04 15:47:00+00:00,2018-08-04 16:29:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819991,Fog,Moderate,2018-08-05 16:47:00+00:00,2018-08-05 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819992,Fog,Moderate,2018-08-06 14:08:00+00:00,2018-08-06 14:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819993,Fog,Moderate,2018-08-07 15:47:00+00:00,2018-08-07 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819994,Fog,Moderate,2018-08-17 14:47:00+00:00,2018-08-17 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819995,Fog,Moderate,2018-08-18 14:47:00+00:00,2018-08-18 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819996,Fog,Moderate,2018-08-19 15:16:00+00:00,2018-08-19 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819997,Fog,Moderate,2018-08-20 06:47:00+00:00,2018-08-20 07:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819998,Fog,Moderate,2018-08-20 14:29:00+00:00,2018-08-20 15:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3819999,Fog,Moderate,2018-08-21 15:47:00+00:00,2018-08-21 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820000,Cold,Severe,2018-08-22 16:11:00+00:00,2018-08-22 16:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820001,Fog,Moderate,2018-08-23 12:38:00+00:00,2018-08-23 12:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820002,Fog,Moderate,2018-08-23 14:47:00+00:00,2018-08-23 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820003,Fog,Moderate,2018-08-24 06:47:00+00:00,2018-08-24 07:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820004,Fog,Moderate,2018-08-24 09:47:00+00:00,2018-08-24 11:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820005,Fog,Moderate,2018-08-24 12:47:00+00:00,2018-08-24 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820006,Fog,Moderate,2018-08-24 20:47:00+00:00,2018-08-25 11:20:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820007,Fog,Moderate,2018-08-25 13:31:00+00:00,2018-08-25 22:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820008,Fog,Moderate,2018-08-26 10:08:00+00:00,2018-08-26 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820009,Fog,Moderate,2018-08-27 14:47:00+00:00,2018-08-27 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820010,Fog,Moderate,2018-08-28 15:47:00+00:00,2018-08-28 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820011,Fog,Moderate,2018-08-31 14:47:00+00:00,2018-08-31 15:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820012,Fog,Moderate,2018-09-04 17:47:00+00:00,2018-09-04 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820013,Fog,Moderate,2018-09-05 16:15:00+00:00,2018-09-05 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820014,Fog,Moderate,2018-09-07 14:47:00+00:00,2018-09-07 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820015,Fog,Severe,2018-09-08 12:41:00+00:00,2018-09-08 13:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820016,Fog,Severe,2018-09-08 15:47:00+00:00,2018-09-08 15:55:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820017,Cold,Severe,2018-09-08 16:16:00+00:00,2018-09-08 16:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820018,Fog,Moderate,2018-09-08 16:47:00+00:00,2018-09-08 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820019,Fog,Moderate,2018-09-09 04:13:00+00:00,2018-09-09 05:15:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820020,Cold,Severe,2018-09-09 09:47:00+00:00,2018-09-09 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820021,Fog,Moderate,2018-09-09 18:47:00+00:00,2018-09-09 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820022,Fog,Moderate,2018-09-09 21:47:00+00:00,2018-09-09 23:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820023,Cold,Severe,2018-09-10 08:47:00+00:00,2018-09-10 09:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820024,Fog,Moderate,2018-09-11 07:47:00+00:00,2018-09-11 09:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820025,Fog,Moderate,2018-09-12 06:13:00+00:00,2018-09-12 07:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820026,Fog,Moderate,2018-09-13 16:47:00+00:00,2018-09-13 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820027,Fog,Moderate,2018-09-20 15:47:00+00:00,2018-09-20 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820028,Fog,Moderate,2018-09-21 15:47:00+00:00,2018-09-21 16:08:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820029,Fog,Moderate,2018-09-21 16:42:00+00:00,2018-09-21 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820030,Fog,Moderate,2018-09-22 15:47:00+00:00,2018-09-22 16:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820031,Cold,Severe,2018-09-23 16:14:00+00:00,2018-09-23 16:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820032,Fog,Moderate,2018-09-24 15:47:00+00:00,2018-09-24 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820033,Fog,Moderate,2018-09-25 15:47:00+00:00,2018-09-25 21:27:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820034,Cold,Severe,2018-09-26 06:42:00+00:00,2018-09-26 06:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820035,Fog,Moderate,2018-09-26 15:47:00+00:00,2018-09-26 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820036,Fog,Moderate,2018-09-27 16:04:00+00:00,2018-09-27 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820037,Fog,Moderate,2018-09-27 20:47:00+00:00,2018-09-27 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820038,Fog,Moderate,2018-09-28 15:47:00+00:00,2018-09-28 22:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820039,Fog,Moderate,2018-09-30 16:47:00+00:00,2018-09-30 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820040,Rain,Light,2018-10-13 03:47:00+00:00,2018-10-13 04:19:00+00:00,0.18,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820041,Rain,Moderate,2018-10-13 04:19:00+00:00,2018-10-13 04:53:00+00:00,0.45,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820042,Rain,Light,2018-10-13 04:53:00+00:00,2018-10-13 07:43:00+00:00,0.22,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820043,Rain,Light,2018-10-13 08:47:00+00:00,2018-10-13 10:21:00+00:00,0.06,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820044,Cold,Severe,2018-10-13 10:21:00+00:00,2018-10-13 12:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820045,Cold,Severe,2018-10-13 13:47:00+00:00,2018-10-13 15:11:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820046,Rain,Light,2018-10-13 15:11:00+00:00,2018-10-13 16:22:00+00:00,0.11,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820047,Cold,Severe,2018-10-13 16:22:00+00:00,2018-10-13 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820048,Cold,Severe,2018-10-15 11:47:00+00:00,2018-10-15 15:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820049,Fog,Moderate,2018-10-22 05:47:00+00:00,2018-10-22 05:51:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820050,Fog,Moderate,2018-10-22 10:47:00+00:00,2018-10-22 13:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820051,Fog,Moderate,2018-10-22 15:47:00+00:00,2018-10-22 22:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820052,Fog,Moderate,2018-10-23 06:47:00+00:00,2018-10-23 09:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820053,Fog,Moderate,2018-10-23 14:47:00+00:00,2018-10-23 15:28:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820054,Cold,Severe,2018-10-23 15:28:00+00:00,2018-10-23 16:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820055,Fog,Severe,2018-10-23 16:47:00+00:00,2018-10-23 18:42:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820056,Fog,Moderate,2018-10-23 18:42:00+00:00,2018-10-23 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820057,Fog,Moderate,2018-10-24 16:47:00+00:00,2018-10-24 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820058,Fog,Moderate,2018-10-25 03:47:00+00:00,2018-10-25 04:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820059,Cold,Severe,2018-10-25 10:41:00+00:00,2018-10-25 12:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820060,Cold,Severe,2018-10-25 13:47:00+00:00,2018-10-25 15:31:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820061,Fog,Moderate,2018-10-25 15:31:00+00:00,2018-10-25 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820062,Fog,Moderate,2018-10-26 01:47:00+00:00,2018-10-26 02:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820063,Fog,Moderate,2018-10-26 03:47:00+00:00,2018-10-26 05:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820064,Cold,Severe,2018-10-26 12:47:00+00:00,2018-10-26 13:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820065,Cold,Severe,2018-10-26 14:47:00+00:00,2018-10-26 15:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820066,Fog,Moderate,2018-10-26 16:47:00+00:00,2018-10-26 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820067,Fog,Moderate,2018-10-27 16:47:00+00:00,2018-10-27 19:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820068,Fog,Moderate,2018-10-27 20:47:00+00:00,2018-10-27 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820069,Fog,Moderate,2018-10-28 01:47:00+00:00,2018-10-28 02:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820070,Fog,Severe,2018-10-28 09:25:00+00:00,2018-10-28 15:09:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820071,Fog,Severe,2018-10-28 17:03:00+00:00,2018-10-28 17:22:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820072,Fog,Moderate,2018-10-28 17:22:00+00:00,2018-10-29 03:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820073,Fog,Severe,2018-10-29 13:47:00+00:00,2018-10-29 14:35:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820074,Cold,Severe,2018-10-29 16:31:00+00:00,2018-10-29 16:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820075,Fog,Severe,2018-10-29 17:19:00+00:00,2018-10-29 17:30:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820076,Fog,Severe,2018-10-29 17:47:00+00:00,2018-10-29 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820077,Fog,Moderate,2018-10-29 18:47:00+00:00,2018-10-30 04:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820078,Fog,Moderate,2018-10-30 06:23:00+00:00,2018-10-30 06:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820079,Fog,Moderate,2018-10-30 15:47:00+00:00,2018-10-30 16:44:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820080,Fog,Moderate,2018-10-31 01:47:00+00:00,2018-10-31 02:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820081,Fog,Moderate,2018-10-31 05:47:00+00:00,2018-10-31 06:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820082,Fog,Moderate,2018-10-31 12:47:00+00:00,2018-10-31 13:43:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820083,Fog,Severe,2018-10-31 14:17:00+00:00,2018-10-31 14:29:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820084,Fog,Moderate,2018-10-31 16:24:00+00:00,2018-10-31 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820085,Cold,Severe,2018-11-05 09:18:00+00:00,2018-11-05 09:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820086,Fog,Moderate,2018-11-05 14:34:00+00:00,2018-11-05 14:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820087,Fog,Moderate,2018-11-05 15:34:00+00:00,2018-11-05 17:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820088,Cold,Severe,2018-11-07 23:07:00+00:00,2018-11-07 23:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820089,Fog,Moderate,2018-11-08 12:47:00+00:00,2018-11-08 21:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820090,Fog,Moderate,2018-11-09 04:47:00+00:00,2018-11-09 08:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820091,Fog,Severe,2018-11-10 21:19:00+00:00,2018-11-10 21:34:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820092,Fog,Moderate,2018-11-10 21:34:00+00:00,2018-11-10 22:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820093,Fog,Moderate,2018-11-10 23:47:00+00:00,2018-11-11 00:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820094,Fog,Moderate,2018-11-11 03:47:00+00:00,2018-11-11 13:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820095,Fog,Moderate,2018-11-11 14:47:00+00:00,2018-11-11 20:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820096,Fog,Moderate,2018-11-12 05:47:00+00:00,2018-11-12 06:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820097,Fog,Severe,2018-11-16 15:13:00+00:00,2018-11-16 15:21:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820098,Fog,Moderate,2018-11-17 11:47:00+00:00,2018-11-17 14:26:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820099,Fog,Moderate,2018-11-17 15:47:00+00:00,2018-11-17 18:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820100,Fog,Moderate,2018-11-18 04:47:00+00:00,2018-11-18 05:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
W-3820101,Fog,Moderate,2018-11-18 06:47:00+00:00,2018-11-18 07:47:00+00:00,0.0,US/Pacific,KCQT,34.0235,-118.2912,Los Angeles,Los Angeles,CA,90007
