EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-7401637,Rain,Light,2016-03-20 12:53:00+00:00,2016-03-20 13:53:00+00:00,0.03,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401638,Rain,Light,2016-03-20 20:53:00+00:00,2016-03-21 00:53:00+00:00,0.03,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401639,Rain,Light,2016-03-21 01:53:00+00:00,2016-03-21 02:53:00+00:00,0.01,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401640,Rain,Light,2016-03-21 04:53:00+00:00,2016-03-21 05:46:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401641,Rain,Light,2016-03-21 06:50:00+00:00,2016-03-21 06:53:00+00:00,0.01,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401642,Rain,Light,2016-03-23 08:53:00+00:00,2016-03-23 09:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401643,Rain,Light,2016-03-24 11:53:00+00:00,2016-03-24 12:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401644,Rain,Light,2016-03-24 15:53:00+00:00,2016-03-24 16:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401645,Fog,Severe,2016-03-28 12:44:00+00:00,2016-03-28 12:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401646,Rain,Moderate,2016-03-29 19:05:00+00:00,2016-03-29 19:11:00+00:00,0.1,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401647,Rain,Heavy,2016-03-29 19:11:00+00:00,2016-03-29 19:22:00+00:00,0.35,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
